frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"13","0.239664924","507","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 7, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: GET /edgedl/chrome/dict/en-us-10-1.bdic?cms_redirect=yes&met=1745059382,&mh=7g&mip=46.121.189.58&mm=28&mn=sn-nhpax-ua8k&ms=nvh&mt=1745058968&mv=m&mvi=2&pl=19&rmhost=r4---sn-nhpax-ua8k.gvt1.com&rms=nvh,nvh&shardbypass=sd&smhost=r2---sn-nhpax-ua8y.gvt1.com"
"14","0.243748728","573","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 9, CRYPTO"
"15","0.243748928","158","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 10, DONE, NT, NCI"
"16","0.243749002","69","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 11, ACK, STREAM(7)"
"17","0.243885957","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 8, ACK"
"18","0.244287335","352","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 12, STREAM(11), STREAM(0), HEADERS: 200 OK"
"19","0.244526461","77","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 9, ACK, STREAM(6)"
"20","0.244907847","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 15, STREAM(0)"
"21","0.244908037","1288","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 13, STREAM(0)"
"22","0.245178041","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 14, STREAM(0)"
"23","0.245365254","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 10, ACK"
"24","0.245473342","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 11, ACK"
"25","0.245514105","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 12, ACK"
"26","0.245563764","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 16, STREAM(0), DATA"
"27","0.245563954","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 17, STREAM(0), Unknown (0x35a)"
"28","0.245564038","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 20, STREAM(0)"
"29","0.245656934","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 13, ACK"
"30","0.245684959","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 14, ACK"
"31","0.245721711","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 18, STREAM(0)"
"32","0.245766486","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 15, ACK"
"33","0.245982503","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 19, STREAM(0)"
"34","0.246050649","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 16, ACK"
"35","0.247429407","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 21, STREAM(0), Unknown (0xd44)"
"36","0.247721098","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 22, STREAM(0)"
"37","0.247721203","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 23, STREAM(0)"
"38","0.247721256","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 24, STREAM(0), Unknown (0x142)"
"39","0.247800329","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 17, ACK"
"40","0.247871822","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 18, ACK"
"41","0.247905974","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 25, STREAM(0)"
"42","0.248123981","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 30, STREAM(0)"
"43","0.248124160","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 26, STREAM(0)"
"44","0.248226132","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 19, ACK"
"45","0.248314080","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 20, ACK"
"46","0.248392174","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 27, STREAM(0)"
"47","0.248392364","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 28, STREAM(0)"
"48","0.248392437","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 29, STREAM(0)"
"49","0.248563165","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 21, ACK"
"50","0.248615108","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 22, ACK"
"51","0.248694235","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 23, ACK"
"52","0.249194289","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 37, STREAM(0)"
"53","0.249194405","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","[Illegal Fragments], Unknown (0x2d00), DATA, GOAWAY"
"54","0.249282300","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 24, ACK"
"55","0.249314620","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 25, ACK"
"56","0.249347120","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 32, STREAM(0)"
"57","0.249412665","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 26, ACK"
"58","0.249648032","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 33, STREAM(0)"
"59","0.249648148","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 34, STREAM(0)"
"60","0.249648201","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 35, STREAM(0)"
"61","0.249718157","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 27, ACK"
"62","0.249770238","76","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 28, ACK"
"63","0.249805453","81","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 29, ACK, MD"
"64","0.249827730","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 36, STREAM(0)"
"65","0.249831867","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 38, STREAM(0)"
"66","0.249914636","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 30, ACK"
"67","0.250041220","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 44, STREAM(0)"
"68","0.250044684","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 39, STREAM(0)"
"69","0.250099975","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 31, ACK"
"70","0.250156941","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 32, ACK"
"71","0.250241615","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 40, STREAM(0)"
"72","0.250302823","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 33, ACK"
"73","0.250455737","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 41, STREAM(0)"
"74","0.250455853","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 42, STREAM(0)"
"75","0.250501606","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 34, ACK"
"76","0.250562488","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 35, ACK"
"77","0.250739090","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 43, STREAM(0)"
"78","0.250739206","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 45, STREAM(0)"
"79","0.250739248","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 46, STREAM(0)"
"80","0.250805741","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 36, ACK"
"81","0.250876224","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 37, ACK"
"82","0.250948559","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 47, STREAM(0)"
"83","0.250951644","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 48, STREAM(0), GOAWAY"
"84","0.251022359","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 38, ACK"
"85","0.253059339","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 49, ACK, STREAM(0)"
"86","0.253338754","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 50, STREAM(0)"
"87","0.253338954","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 51, STREAM(0)"
"88","0.253339039","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 52, STREAM(0)"
"89","0.253440199","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 39, ACK"
"90","0.253552130","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 40, ACK"
"91","0.253627234","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 53, STREAM(0)"
"92","0.253627424","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 54, STREAM(0)"
"93","0.253634624","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 55, STREAM(0), Unknown (0x3300), Unknown (0x2573)"
"94","0.253807626","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 41, ACK"
"95","0.253875951","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 60, STREAM(0)"
"96","0.253876140","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 56, STREAM(0)"
"97","0.253963046","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 42, ACK"
"98","0.254009874","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 43, ACK"
"99","0.254049921","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 57, STREAM(0)"
"100","0.254074555","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 58, STREAM(0)"
"101","0.254208268","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 44, ACK"
"102","0.254249326","75","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 45, ACK"
"103","0.254257284","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 59, STREAM(0)"
"104","0.254283109","73","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 46, ACK"
"105","0.254309912","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 61, STREAM(0)"
"106","0.254442961","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 66, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"107","0.254554460","76","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 47, ACK"
"108","0.254753381","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 62, STREAM(0)"
"109","0.254753497","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 63, STREAM(0)"
"110","0.254753549","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 64, STREAM(0)"
"111","0.254843898","76","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 48, ACK"
"112","0.254884745","81","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 49, ACK, MD"
"113","0.254907611","76","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 50, ACK"
"114","0.254930172","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 65, STREAM(0), GOAWAY"
"115","0.255005708","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 51, ACK"
"116","0.255446376","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 67, STREAM(0)"
"117","0.255446492","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 68, STREAM(0)"
"118","0.255554590","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 52, ACK"
"119","0.257437140","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 69, STREAM(0)"
"120","0.257437256","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 70, STREAM(0)"
"121","0.257544544","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 53, ACK"
"122","0.257637630","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 71, STREAM(0)"
"123","0.257681962","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 72, STREAM(0)"
"124","0.257775100","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 54, ACK"
"125","0.257819243","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 73, STREAM(0)"
"126","0.258133368","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 74, STREAM(0)"
"127","0.258133483","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 75, STREAM(0)"
"128","0.258133526","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 76, STREAM(0)"
"129","0.258222042","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 55, ACK"
"130","0.258263995","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 56, ACK"
"131","0.258333246","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 77, STREAM(0)"
"132","0.258336805","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 78, STREAM(0)"
"133","0.258379936","74","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 57, ACK"
"134","0.258511059","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 79, STREAM(0)"
"135","0.258741036","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 84, STREAM(0)[Reassembly error, protocol QUIC: New fragment overlaps old data (retransmission?)]"
"136","0.258741141","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 80, STREAM(0)"
"137","0.258809666","77","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 58, ACK"
"138","0.258857588","77","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 59, ACK"
"139","0.258923418","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 81, STREAM(0)"
"140","0.258923491","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 82, STREAM(0)"
"141","0.259018840","77","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 60, ACK"
"142","0.259108620","77","00:15:5d:86:8e:83","00:15:5d:86:86:ee","172.18.253.191","82.102.159.13",,,"17","Protected Payload (KP0), DCID=ebea66a9381257ad, PKN: 61, ACK"
"143","0.259232173","1292","00:15:5d:86:86:ee","00:15:5d:86:8e:83","82.102.159.13","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 83, STREAM(0)"
