frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"14063","22.038520750","76","00:15:5d:ea:3d:73","00:15:5d:80:e9:93","172.18.253.191","142.250.75.170",,,"17","Protected Payload (KP0), DCID=e195b59db5778552, PKN: 988, ACK"
"14064","22.048447405","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6568, STREAM(4)"
"14065","22.048447935","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6569, STREAM(4)"
"14066","22.048447990","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6570, STREAM(4)"
"14067","22.048448033","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6571, STREAM(4)"
"14068","22.048448065","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3432, STREAM(16)"
"14069","22.048448109","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3433, STREAM(16)"
"14070","22.048448141","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3434, STREAM(16)"
"14071","22.048448174","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3435, STREAM(16)"
"14072","22.048469549","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6572, STREAM(4)"
"14073","22.049329768","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6573, STREAM(4)"
"14074","22.049329887","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6574, STREAM(4)"
"14075","22.049329931","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6575, STREAM(4)"
"14076","22.049329974","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3436, STREAM(16)"
"14077","22.049330017","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3437, STREAM(16)"
"14078","22.049330050","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3438, STREAM(16)"
"14079","22.049330093","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3439, STREAM(16)"
"14080","22.049330126","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3440, STREAM(16)"
"14081","22.049345120","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","142.250.75.170","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 3441, STREAM(16)"
"14082","22.049345174","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6576, STREAM(4)"
"14083","22.049345206","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6577, STREAM(4)"
"14084","22.049345250","1292","00:15:5d:80:e9:93","00:15:5d:ea:3d:73","82.102.159.15","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 6578, STREAM(4)"
