frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"14","0.168552689","516","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 10, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: GET /edgedl/chrome/dict/en-us-10-1.bdic?cms_redirect=yes&met=1745335578,&mh=7g&mip=46.121.188.204&mm=28&mn=sn-nhpax-ua8r&ms=nvh&mt=1745335217&mv=m&mvi=3&pcm2cms=yes&pl=19&rmhost=r1---sn-nhpax-ua8r.gvt1.com&rms=nvh,nvh&shardbypass=sd&smhost=r2---sn-nhpax-ua8y.gvt1.com"
"15","0.173120826","83","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Handshake, SCID=f926efbf7363e70b, PKN: 9, ACK"
"16","0.174785850","572","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 10, CRYPTO"
"17","0.174786305","158","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 11, DONE, NT, NCI"
"18","0.174786360","69","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 12, ACK, STREAM(7)"
"19","0.175057741","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 11, ACK"
"20","0.175175755","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 12, ACK"
"21","0.175263587","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 13, ACK"
"22","0.179744997","352","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 13, STREAM(11), STREAM(0), HEADERS: 200 OK"
"23","0.179745106","1288","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 14, STREAM(0)"
"24","0.179745149","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 15, STREAM(0)"
"25","0.179983703","79","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 14, ACK, STREAM(6)"
"26","0.180070364","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 15, ACK"
"27","0.181721997","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 16, STREAM(0)"
"28","0.181722106","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 17, STREAM(0)"
"29","0.181722149","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 18, STREAM(0)"
"30","0.181722192","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 19, STREAM(0)"
"31","0.181722225","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 20, STREAM(0)"
"32","0.181722268","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 21, STREAM(0)"
"33","0.181811811","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 16, ACK"
"34","0.181881312","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 17, ACK"
"35","0.181915309","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 18, ACK"
"36","0.200015031","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 22, STREAM(0)"
"37","0.200015302","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 23, STREAM(0)"
"38","0.200015346","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 24, STREAM(0)"
"39","0.200015389","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 25, STREAM(0)"
"40","0.200015421","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 26, STREAM(0)"
"41","0.200015465","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 27, STREAM(0)"
"42","0.200015497","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 28, STREAM(0)"
"43","0.200015541","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 29, STREAM(0)"
"44","0.200045702","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 30, STREAM(0)"
"45","0.200045789","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 31, STREAM(0)"
"46","0.200045832","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 32, STREAM(0)"
"47","0.200045876","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 33, STREAM(0)"
"48","0.200045919","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 34, STREAM(0)"
"49","0.200230932","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 19, ACK"
"50","0.200300757","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 20, ACK"
"51","0.200408956","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 21, ACK"
"52","0.200520005","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 22, ACK"
"53","0.200684086","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 23, ACK"
"54","0.200794495","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 24, ACK"
"55","0.205779340","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 35, STREAM(0)"
"56","0.205779502","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 36, STREAM(0)"
"57","0.205779589","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 37, STREAM(0)"
"58","0.205779654","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 38, STREAM(0)"
"59","0.205779719","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 39, STREAM(0)"
"60","0.205779784","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 40, STREAM(0)"
"61","0.205779849","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 41, STREAM(0)"
"62","0.205779914","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 42, STREAM(0)"
"63","0.205830281","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 43, STREAM(0)"
"64","0.205830433","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 44, STREAM(0)"
"65","0.205830520","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 45, STREAM(0)"
"66","0.205830596","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 46, STREAM(0)"
"67","0.205830650","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 47, STREAM(0)"
"68","0.205830715","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 48, STREAM(0)"
"69","0.205830780","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 49, STREAM(0)"
"70","0.205909662","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 25, ACK"
"71","0.206046701","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 26, ACK"
"72","0.206105194","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 27, ACK"
"73","0.206153969","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 28, ACK"
"74","0.206200230","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 29, ACK"
"75","0.206311582","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 30, ACK"
"76","0.206365189","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 31, ACK"
"77","0.206414343","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 32, ACK"
"78","0.209889036","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 50, STREAM(0)"
"79","0.209889285","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 51, STREAM(0)"
"80","0.209889372","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 52, STREAM(0)"
"81","0.209889447","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 53, STREAM(0)"
"82","0.210026877","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 33, ACK"
"83","0.210143191","80","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 34, ACK, MD"
"84","0.216467910","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 54, STREAM(0)"
"85","0.216468235","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 55, STREAM(0)"
"86","0.216468321","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 56, ACK, STREAM(0)"
"87","0.216468397","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 57, STREAM(0)"
"88","0.216468462","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 58, STREAM(0)"
"89","0.216468527","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 59, STREAM(0)"
"90","0.216468592","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 60, STREAM(0)"
"91","0.216468657","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 61, STREAM(0)"
"92","0.216515579","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 62, STREAM(0)"
"93","0.216515731","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 63, STREAM(0)"
"94","0.216653074","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 35, ACK"
"95","0.216716399","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 36, ACK"
"96","0.216748099","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 37, ACK"
"97","0.216781934","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 38, ACK"
"98","0.216811662","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 39, ACK"
"99","0.241944767","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 64, STREAM(0)"
"100","0.241944854","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 65, STREAM(0)"
"101","0.241944940","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 66, STREAM(0)"
"102","0.242243195","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 40, ACK"
"103","0.250656721","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 67, STREAM(0)"
"104","0.250656970","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 68, STREAM(0)"
"105","0.250657057","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 69, STREAM(0)"
"106","0.250657122","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 70, STREAM(0)"
"107","0.250657187","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 71, STREAM(0)"
"108","0.250657252","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 72, STREAM(0)"
"109","0.250886364","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 41, ACK"
"110","0.250958064","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 42, ACK"
"111","0.251010858","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 43, ACK"
"112","0.257498444","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 73, STREAM(0)"
"113","0.257498618","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 74, STREAM(0)"
"114","0.257622786","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 44, ACK"
"115","0.261367831","80","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 46, ACK, MD"
"116","0.263288343","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 75, STREAM(0)"
"117","0.268899144","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 76, STREAM(0)"
"118","0.268899317","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 77, STREAM(0)"
"119","0.268899393","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 78, STREAM(0)"
"120","0.268899469","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 79, STREAM(0)"
"121","0.268899534","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 80, STREAM(0)"
"122","0.269042002","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 47, ACK"
"123","0.269172281","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 48, ACK"
"124","0.269230697","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=f926efbf7363e70b, PKN: 49, ACK"
"125","0.275702954","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 81, STREAM(0)"
"126","0.275703040","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 82, STREAM(0)"
"127","0.275703105","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 83, STREAM(0)"
"128","0.275703170","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 84, STREAM(0)"
"129","0.275703246","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 85, STREAM(0)"
"130","0.275703311","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 86, STREAM(0)"
"131","0.275746951","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 87, STREAM(0)"
"132","0.275747102","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 88, STREAM(0)"
"133","0.275747189","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 89, STREAM(0)"
"134","0.275747265","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 90, STREAM(0)"
"135","0.275747330","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 91, STREAM(0)"
"136","0.275747395","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 92, STREAM(0)"
"137","0.275747460","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 93, STREAM(0)"
"138","0.275747525","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 94, STREAM(0)"
"139","0.275764166","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 95, STREAM(0)"
"140","0.275764263","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 96, STREAM(0)"
"141","0.275764328","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 97, STREAM(0)"
"142","0.275764393","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 98, STREAM(0)"
"143","0.275764458","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 99, STREAM(0)"
"144","0.275764523","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 100, STREAM(0)"
"145","0.275764588","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 101, STREAM(0)"
