frame.number,frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,_ws.col.info
"41","0.215257998","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 30, STREAM(0)"
"42","0.215258074","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 31, STREAM(0)"
"43","0.215258139","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 32, STREAM(0)"
"44","0.215258204","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 33, STREAM(0)"
"45","0.215371603","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 14, ACK"
"46","0.215418829","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 15, ACK"
"47","0.215450497","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 16, ACK"
"48","0.215479640","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 17, ACK"
"49","0.215508675","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 18, ACK"
"50","0.215537862","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 19, ACK"
"51","0.217077634","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 34, STREAM(0)"
"52","0.217077743","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 35, STREAM(0)"
"53","0.217077797","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 36, STREAM(0)"
"54","0.217167361","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 20, ACK"
"55","0.217255409","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 21, ACK"
"56","0.243841127","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 37, STREAM(0)"
"57","0.243841322","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 38, STREAM(0)"
"58","0.243841409","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 39, STREAM(0)"
"59","0.243841485","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 40, STREAM(0)"
"60","0.243841550","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 41, STREAM(0)"
"61","0.243841615","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 42, STREAM(0)"
"62","0.243841680","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 43, STREAM(0)"
"63","0.243841745","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 44, STREAM(0)"
"64","0.243894354","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 45, STREAM(0)"
"65","0.243894506","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 46, STREAM(0)"
"66","0.243894593","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 47, STREAM(0)"
"67","0.243894669","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 48, STREAM(0)"
"68","0.243894734","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 49, STREAM(0)"
"69","0.243894799","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 50, STREAM(0)"
"70","0.243894864","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 51, STREAM(0)"
"71","0.243894940","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 52, STREAM(0)"
"72","0.243910031","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 53, STREAM(0)"
"73","0.243910118","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 54, STREAM(0)"
"74","0.244072119","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 22, ACK"
"75","0.244122605","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 23, ACK"
"76","0.244182864","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 24, ACK"
"77","0.244231942","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 25, ACK"
"78","0.244273220","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 26, ACK"
"79","0.244324573","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 27, ACK"
"80","0.244374420","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 28, ACK"
"81","0.244420270","78","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 29, ACK, MD"
"82","0.244475328","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 30, ACK"
"83","0.252513413","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 55, ACK, STREAM(0)"
"84","0.252513510","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 56, STREAM(0)"
"85","0.252513564","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 57, STREAM(0)"
"86","0.252513608","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 58, STREAM(0)"
"87","0.252513640","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 59, STREAM(0)"
"88","0.252513673","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 60, STREAM(0)"
"89","0.252513716","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 61, STREAM(0)"
"90","0.252513748","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 62, STREAM(0)"
"91","0.252706594","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 31, ACK"
"92","0.252746810","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 32, ACK"
"93","0.252777524","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 33, ACK"
"94","0.252806819","73","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 34, ACK"
"95","0.263849748","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 63, STREAM(0)"
"96","0.263849867","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 64, STREAM(0)"
"97","0.263849921","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 65, STREAM(0)"
"98","0.263849964","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 66, STREAM(0)"
"99","0.263849997","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 67, STREAM(0)"
"100","0.263869292","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 68, STREAM(0)"
"101","0.263869346","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 69, STREAM(0)"
"102","0.263869390","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 70, STREAM(0)"
"103","0.264094863","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 35, ACK"
"104","0.264145696","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 36, ACK"
"105","0.264178805","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 37, ACK"
"106","0.264209313","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 38, ACK"
"107","0.269799025","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 71, STREAM(0)"
"108","0.269799274","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 72, STREAM(0)"
"109","0.269799328","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 73, STREAM(0)"
"110","0.269799372","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 74, STREAM(0)"
"111","0.269799404","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 75, STREAM(0)"
"112","0.269799447","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 76, STREAM(0)"
"113","0.269799480","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 77, STREAM(0)"
"114","0.269799523","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 78, STREAM(0)"
"115","0.269820173","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 79, STREAM(0)"
"116","0.269820238","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 80, STREAM(0)"
"117","0.269820281","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 81, STREAM(0)"
"118","0.269820314","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 82, STREAM(0)"
"119","0.269820357","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 83, STREAM(0)"
"120","0.269820390","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 84, STREAM(0)"
"121","0.269820433","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 85, STREAM(0)"
"122","0.269941817","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 39, ACK"
"123","0.270017124","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 40, ACK"
"124","0.270055271","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 41, ACK"
"125","0.270087318","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 42, ACK"
"126","0.270119072","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 43, ACK"
"127","0.270161368","74","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 44, ACK"
"128","0.270193870","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 45, ACK"
"129","0.275718173","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 86, STREAM(0)"
"130","0.275718271","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 87, STREAM(0)"
"131","0.275718325","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 88, STREAM(0)"
"132","0.275718357","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 89, STREAM(0)"
"133","0.275718401","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 90, STREAM(0)"
"134","0.275718444","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 91, STREAM(0)"
"135","0.275718477","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 92, STREAM(0)"
"136","0.275718520","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 93, STREAM(0)"
"137","0.275735475","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 94, STREAM(0)"
"138","0.275735529","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 95, STREAM(0)"
"139","0.275735573","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 96, STREAM(0)"
"140","0.275735616","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 97, STREAM(0)"
"141","0.275735649","1292","00:15:5d:99:89:6f","00:15:5d:f3:51:c7","82.102.159.46","172.18.253.191",,,"17","Protected Payload (KP0), PKN: 98, STREAM(0)"
"142","0.275862092","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 46, ACK"
"143","0.275912806","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 47, ACK"
"144","0.275944712","75","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 48, ACK"
"145","0.275978742","80","00:15:5d:f3:51:c7","00:15:5d:99:89:6f","172.18.253.191","82.102.159.46",,,"17","Protected Payload (KP0), DCID=e52a770eabaac661, PKN: 49, ACK, MD"
